",,,,,,,,,,,"
"Movies,,,,,,,,,,,"
",,,,,,,,,,,"
",,,,,,,,,,,"
",,,,,,,,,,,"
"Movie #,Title,Year,Genre,Director,Main Cast,DVD Type, Series?,Special Edition?,Rating,,"
",,,,,,,,,,,"
"1,50 First Dates,2004,Comedy/Romance,Peter Segal,Adam Sandler & Drew Barrymore,DVD,,,,,"
"2,A Charlie Brown Christmas,1965,Holiday/Short,Bill Melendez,,Blu-ray,,,,,"
"3,Alice in Wonderland,2010,Adventure/Fantasy,Tim Burton,Johnny Depp,Blu-ray,,,,,"
"4,Alita: Battle Angel,2019,Adventure/Fantasy,Robert Rodriguez,""Salazar, Rosa; Waltz, Christoph; Johnson, Keean"",Library DVD,,,,,"
"5,""Amazing Spider-Man, the"",2012,Action/Adventure,Marc Webb,Andrew Garfield & Emma Stone,DVD,,,,,"
"6,American Psycho,2000,Thriller,Mary Harron,Christian Bale,DVD,,,,,"
"8,Argo,2013,Drama/Thriller,Ben Affleck,""Ben Affleck, Bryan Cranston, Alan Arkin, & John Goodman"",Blu-ray,,,,,"
"9,Arrival,2016,Sci-Fi,Denis Villeneuve,""Amy Adams, Jeremy Renner, & Forest Whitaker"",Blu-ray,,,,,"
"10,Austin Powers: The Spy Who Shagged Me,1999,Comedy,Jay Roach,Mike Myers & Heather Graham,DVD,,,,,"
"11,Avatar,2009,Action/Sci-Fi,James Cameron,""Sam Worthington, Zoe Saldana, & Sigourney Weaver "",DVD,,P,,,"
"12,Barbie as the Island Princess,2007,Family,Greg Richardson,,DVD,,,,,"
"13,Beastly,2011,Fantasy/Romance,Daniel  Barnz,Alex Pettyfer & Vanessa Hudgens,DVD,,,,,"
"14,Beasts of the Southern wild,2012,Drama/Fantasy,Benh Zeitlin,,Library DVD,,,,,"
"15,Beauty and the Beast,1991,Family/Fantasy,Bill Condon,,DVD,,P,,,"
"16,Before Midnight,2013,Drama/Romance,Richard Linklater,Ethan Hawke & Julie Delpy,Blu-ray,P,P,,,"
"17,Before Sunrise,1995,Drama/Romance,Richard Linklater,Ethan Hawke & Julie Delpy,Blu-ray,P,P,,,"
"18,Before Sunset,2004,Drama/Romance,Richard Linklater,Ethan Hawke & Julie Delpy,Blu-ray,P,P,,,"
"19,""Big Lebowski, the"",1998,Comedy/Crime,Ethan & Joel Coen, Jeff Bridges & John Goodman,DVD,,P,,,"
"20,BlacKkKlansman,2018,Crime/Drama,Spike Lee,John David Washington & Adam Driver,DVD,,,,,"
"21,Blade Runner 2049,2017,Action/Sci-Fi,Denis Villeneuve,Ryan Gosling & Harrison Ford,DVD,,,,,"
"22,Boogie Nights,1997,Drama,Paul Thomas Anderson,Burt Reynolds & Mark Wahlberg,Library DVD,,,,,"
"23,Bottle Rocket,1996,Comedy/Crime,Wes Anderson,Luke Wilson & Owen Wilson,Blu-ray,,P,,,"
"24,""Breakfast Club, the"",1985,Drama,John Hughes,""Molly Ringwald, Emilio Estevez, Judd Nelson, Anthony Michael Hall, and Ally Sheedy"",Blu-ray,,P,,,"
"25,Brother Bear,2003,Adventure/Family,Aaron Blaise & Robert Walker,,DVD,,P,,,"
"26,Call Me by Your Name,2017,Drama/Romance,Luca Guadagnino,""Armie Hammer, Timothée Chalamet, & Michael Stuhlbarg"",Blu-ray,,,,,"
"27,Cars,2006,Comedy/Family,John Lasseter,Owen Wilson,DVD,,,,,"
"28,Catch Me If You Can,2002,Crime/Drama,Steven Spielberg,Leonardo DiCaprio & Tom Hanks,DVD,,,,,"
"29,Children of Men,2006,Action/Sci-Fi,Alfonso Cuarón,""Clive Owen, Julianne Moore, & Michael Caine"",DVD,,,,,"
"30,Clash of the Titans,2010,Action/Fantasy,Louis Leterrier,""Sam Worthington, Ralph Fiennes, & Liam Neeson"",Library DVD,,,,,"
"31,Coraline,2009,Family/Fantasy,Henry Selick,,Blu-ray,,,,,"
"32,""Da Vinci Code, the"",2006,Mystery/Thriller,Ron Howard,""Hanks, Tom; Tautou, Audrey; Bettany, Paul"",DVD,,P,,,"
"33,Batman Begins,2005,Action/Adventure,Christopher Nolan,""Christian Bale, Michael Caine, Liam Neeson, Katie Holmes, Gary Oldman, & Morgan Freeman"",Blu-ray,P,P,,,"
"34,The Dark Knight,2008,Action/Adventure,Christopher Nolan,""Christian Bale, Michael Caine, Heath Ledger, Gary Oldman, Aaron Eckhart, Maggie Gyllenhaal, & Morgan Freeman"",Blu-ray/DVD,P,P,,,"
"35,The Dark Knight Rises,,,,""Christian Bale, Michael Caine, Gary Oldman, Anne Hathaway, Tom Hardy, Marion Cotillard, Joseph Gordon-Levitt, & Morgan Freeman"",Blu-ray,P,P,,,"
"36,Dark Passage,1947,Mystery/Noir,Delmer Daves,Humphrey Bogart & Lauren Bacall,Library DVD,,,,,"
"37,Deadpool,2016,Action/Comedy,Tim Miller,Ryan Reynolds,Library DVD,,,,,"
"38,Despicable Me 2 + 3 Mini-Movie Collection,2016,Comedy/Family,Chris Renaud & Pierre Coffin,Steve Carell,Blu-ray,,,,,"
"39,Divergent: Insurgent,2015,Action/Sci-Fi,Robert Schwentke,""Shailene Woodley, Theo James, & Kate Winslet"",DVD,P,,,,"
"40,Elysium,2013,Action/Sci-Fi,Neill Blomkamp,Matt Damon,Library DVD,,,,,"
"41,Enemy,2013,Mystery/Thriller,Denis Villeneuve,Jake Gyllenhaal,Library DVD,,,,,"
"42,Eternal Sunsine of the Spotless Mind,2004,Romance/Sci-Fi,Michael Gondry,""Jim Carrey, Kate Winslet, Kirsten Dunst, Mark Ruffalo, & Elijah Wood"",DVD,,,,,"
"43,Eternals,2021,Action/Fantasy,Chloé Zhao,,Library DVD,,,,,"
"44,Evan Almighty,2007,Comedy/Family,Tom Shadya,Steve Carell & Morgan Freeman,Library DVD,,,,,"
"45,Fantasia 2000,1999,Fantasy,""James Alger, et al."",,DVD,,,,,"
"46,Fantastic Beasts and Where to Find Them,2016,Adventure/Fantasy,David Yeats,""Eddie Redmayne, Katherine Waterston,, Dan Fogler, & Alison Sudol"",Blu-ray,,,,,"
"47,Fantastic Four,2005,Action/Fantasy,Tim Story,""Ioan Gruffudd, Jessica Alba, Chris Evans, & Michael Chiklis"",Library DVD,P,,,,"
"48,Fantastic Four: Rise of the Silver Surfer,2007,Action/Fantasy,Tim Story,""Ioan Gruffudd, Jessica Alba, Chris Evans, & Michael Chiklis"",Library DVD,P,,,,"
"49,Fantastic Mr. Fox,2009,Adventure/Comedy,Wes Anderson,""George Clooney, Meryl Streep, Jason Schwartzman, Bill Murray, Willem Dafoe, & Owen Wilson"",Blu-ray,,P,,,"
"50,""Farewell, the"",2019,Comedy/Drama,Lulu Wang,Awkwafina,Library DVD,,,,,"
"50,""French Dispatch, the"",2021,Comedy/Drama,Wes Anderson,""Bill Murray, Tilda Swinton, Frances McDormand, Jeffrey Wright, Adrien Brody, Benicio Del Toro, Owen Wilson, Léa Seydoux, Timothée Chalamet, Lyna Khoudri, Stephen Park, & Mathieu Amalric"",Blu-ray,,,,,"
"51,Frozen,2013,Family/Fantasy,Jennifer Lee & Chris Buck,,Blu-ray,,,,,"
"52,Full Metal Jacket,1987,Drama/War,Stanley Kubrick,""Matthew Modine, Adam Baldwin, Vincent D'Onofrio, Dorian Harewood, Arliss Howard, & Lee Ermey"",Library DVD,,,,,"
"53,Glass,2019,Drama/Thriller,M. Night Shyamalan,""James McAvoy, Bruce Willis, & Samuel L. Jackson"",Library DVD,,,,,"
"54,""Grand Budapest Hotel, the"",2014,Comedy/Drama,Wes Anderson,""Ralph Fiennes, F. Murray Abraham, Mathiey Amalric, Adrien Brody, Willem Dafoe, Jeff Goldblum, Harvey Keitel, Jude Law, Bill Murray, Edward Norton, Saoirse Ronan, Jason Schwartzman, Léa Seydoux, Tilda Swinton, Tom Wilkinson, Owen Wilson, & Tony Revolori"",DVD,,,,,"
"55,Hamlet,,Drama/Romance,Kenneth Branaugh,""Kenneth Branaugh, Julie Christie, Billy Crystal, Gerard Depardieu, Charlton Heston, Derek Jacobi, Jack Lemmon, Rufus Sewell, Robin Williams, & Kate Winslet"",Library DVD,,,,,"
"56,Harry Potter and the Sorcerer's Stone,2001,Adventure/Fantasy,Chris Columbus,""Daniel Radcliffe, Rupert Grint, & Emma Watson"",DVD,P,,,,"
"57,Harry Potter and the Chamber of Secrets,,Adventure/Fantasy,Chris Columbus,""Daniel Radcliffe, Rupert Grint, & Emma Watson"",DVD,P,,,,"
"58,Harry Potter and the Prisoner of Azkaban,,Adventure/Fantasy,Alfonso Cuarón,""Daniel Radcliffe, Rupert Grint, & Emma Watson"",DVD,P,,,,"
"59,Harry Potter and the Goblet of Fire,,Adventure/Fantasy,Mike Newell,""Daniel Radcliffe, Rupert Grint, & Emma Watson"",DVD,P,,,,"
"60,Harry Potter and the Order of the Phoenix,,Adventure/Fantasy,David Yates,""Daniel Radcliffe, Rupert Grint, & Emma Watson"",DVD,P,,,,"
"61,Harry Potter and the Half-Blood Prince,,Adventure/Fantasy,David Yates,""Daniel Radcliffe, Rupert Grint, & Emma Watson"",DVD,P,,,,"
"62,Harry Potter and the Deathy Hollows - Part 1,,Adventure/Fantasy,David Yates,""Daniel Radcliffe, Rupert Grint, & Emma Watson"",DVD,P,,,,"
"63,Harry Potter and the Deathy Hollows - Part 2,2011,Adventure/Fantasy,David Yates,""Daniel Radcliffe, Rupert Grint, & Emma Watson"",DVD,P,,,,"
"64,Heat,1995,Action/Crime,Michael Mann,""Pacino, Al; De Niro, Robert"",DVD,P,,,,"
"65,Hellboy,2004,Action/Fantasy,Guillermo del Toro,""Ron Perlman, Selma Blair, & Doug Jones"",Library DVD,P,,,,"
"66,Hellboy II: The Golden Army,2008,Action/Fantasy,Guillermo del Toro,""Ron Perlman, Selma Blair, & Doug Jones"",Library DVD,P,,,,"
"67,""Hobbit, the "",1977,Adventure/Fantasy,Arthur Rankin Jr & Orson Bean,,Library DVD,P,,,,"
"68,""Hobbit: The Battle of the Five Armies, the"",2014,Adventure/Fantasy,Peter Jackson,""Richard Armitage, Martin Freeman, & Ian McKellen"",DVD,,P,,,"
"69,How to Lose a Guy in 10 Days,2002,Comedy/Romance,Donald Petrie,Kate Hudson & Matthew McConaughey,DVD,,,,,"
"70,Howl's Moving Castle,2004,Family/Fantasy,Hayao Miyazaki,""Jean Simmons, Christian Bale, Lauren Bacall, Blythe Danner, Emily Mortimer, Josh Hutcherson, & Billy Crystal"",DVD,,,,,"
"71,Inglorious Basterds,2009,War/Comedy,Quentin Tarantino,Brad Pitt ,DVD,,,,,"
"72,Insomnia,2002,Drama/Thriller,Christopher Nolan,""Al Pacino, Robin Williams, & Hilary Swank"",Library DVD,,,,,"
"73,Interstellar,2014,Adventure/Sci-Fi,Christopher Nolan,""Matthew McConaughey, Anne Hathaway, Jessica Chastain, & Michael Caine"",Blu-ray,,,,,"
